"2/28/2017 6:00:00",40.6785,-73.9681,"B02764","A"
"2/28/2017 6:00:00",40.7495,-73.7692,"B02764","A"
"2/28/2017 6:01:00",40.7608,-73.8244,"B02764","A"
"2/28/2017 6:01:00",40.8156,-73.9599,"B02764","A"
"2/28/2017 6:01:00",40.7419,-74.0037,"B02764","A"
"2/28/2017 6:01:00",40.7447,-73.9535,"B02764","A"
"2/28/2017 6:01:00",40.7333,-73.9965,"B02764","A"
"2/28/2017 6:01:00",40.7246,-73.9916,"B02764","A"
"2/28/2017 6:01:00",40.8431,-73.9432,"B02764","A"
"2/28/2017 6:02:00",40.7666,-73.9608,"B02764","A"
"2/28/2017 6:02:00",40.7383,-74,"B02764","A"
"2/28/2017 6:02:00",40.6917,-73.9844,"B02764","A"
"2/28/2017 6:03:00",40.7329,-73.8022,"B02764","A"
"2/28/2017 6:03:00",40.7713,-73.9481,"B02764","A"
"2/28/2017 6:03:00",40.7443,-74.0001,"B02764","A"
"2/28/2017 6:03:00",40.7301,-73.9756,"B02764","A"
"2/28/2017 6:03:00",40.7711,-73.983,"B02764","A"
"2/28/2017 6:04:00",40.8615,-74.0897,"B02764","A"
"2/28/2017 6:04:00",40.7346,-74.0094,"B02764","A"
"2/28/2017 6:05:00",40.6732,-73.984,"B02764","A"
"2/28/2017 6:05:00",40.7686,-73.9641,"B02764","A"
"2/28/2017 6:05:00",40.7686,-73.9641,"B02764","A"
"2/28/2017 6:05:00",40.721,-74.0042,"B02764","A"
"2/28/2017 6:05:00",40.7018,-73.8828,"B02764","A"
"2/28/2017 6:05:00",40.7299,-74.0038,"B02764","A"
"2/28/2017 6:06:00",40.7703,-73.9834,"B02764","A"
"2/28/2017 6:06:00",40.7989,-73.9541,"B02764","A"
"2/28/2017 6:06:00",40.7992,-73.969,"B02764","A"
"2/28/2017 6:06:00",40.6755,-73.9623,"B02764","A"
"2/28/2017 6:06:00",40.8081,-73.9643,"B02764","A"
"2/28/2017 6:07:00",40.8372,-73.916,"B02764","A"
"2/28/2017 6:08:00",40.6712,-73.9597,"B02764","A"
