"2/28/2017 18:00:00",40.708,-73.8299,"B02764","A"
"2/28/2017 18:00:00",40.7482,-73.9886,"B02764","A"
"2/28/2017 18:00:00",40.7349,-73.9943,"B02764","A"
"2/28/2017 18:00:00",40.7151,-74.01,"B02764","A"
"2/28/2017 18:01:00",40.7507,-74.0033,"B02764","A"
"2/28/2017 18:01:00",40.7306,-74.0068,"B02764","A"
"2/28/2017 18:01:00",40.7224,-73.9971,"B02764","A"
"2/28/2017 18:01:00",40.7376,-74.0397,"B02764","A"
"2/28/2017 18:01:00",40.7466,-73.8347,"B02764","A"
"2/28/2017 18:01:00",40.755,-74,"B02764","A"
"2/28/2017 18:01:00",40.7589,-73.9727,"B02764","A"
"2/28/2017 18:01:00",40.7305,-74.0091,"B02764","A"
"2/28/2017 18:01:00",40.748,-73.9566,"B02764","A"
"2/28/2017 18:01:00",40.7641,-73.9821,"B02764","A"
"2/28/2017 18:01:00",40.7617,-73.9823,"B02764","A"
"2/28/2017 18:01:00",40.7745,-73.9578,"B02764","A"
"2/28/2017 18:01:00",40.7385,-73.9933,"B02764","A"
"2/28/2017 18:01:00",40.6975,-73.9738,"B02764","A"
"2/28/2017 18:01:00",40.6595,-73.8984,"B02764","A"
"2/28/2017 18:02:00",40.7533,-73.9927,"B02764","A"
"2/28/2017 18:02:00",40.7149,-73.9649,"B02764","A"
"2/28/2017 18:02:00",40.7321,-74.0041,"B02764","A"
"2/28/2017 18:02:00",40.753,-73.9892,"B02764","A"
"2/28/2017 18:02:00",40.7491,-73.9842,"B02764","A"
"2/28/2017 18:02:00",40.7433,-74.0074,"B02764","A"
"2/28/2017 18:02:00",40.7543,-73.9848,"B02764","A"
"2/28/2017 18:02:00",40.7203,-74.0019,"B02764","A"
"2/28/2017 18:03:00",40.7142,-74.0139,"B02764","A"
"2/28/2017 18:03:00",40.6296,-73.726,"B02764","A"
"2/28/2017 18:03:00",40.7606,-73.9733,"B02764","A"
"2/28/2017 18:03:00",40.7527,-73.9731,"B02764","A"
"2/28/2017 18:03:00",40.7537,-73.9808,"B02764","A"
"2/28/2017 18:03:00",40.7927,-73.9713,"B02764","A"
"2/28/2017 18:03:00",40.7091,-74.0019,"B02764","A"
"2/28/2017 18:03:00",40.7065,-74.0096,"B02764","A"
"2/28/2017 18:03:00",40.7222,-74.0006,"B02764","A"
"2/28/2017 18:03:00",40.7757,-73.9626,"B02764","A"
"2/28/2017 18:03:00",40.7379,-73.9978,"B02764","A"
"2/28/2017 18:03:00",40.7684,-73.8624,"B02764","A"
